ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
23707,Single,Male,"70,000",5,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
14939,,Male,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
12344,Single,Female,"80,000",0,Bachelors,Professional,No,3,10+ Miles,Pacific,31,No
11292,Single,Male,"150,000",1,Partial College,Professional,No,3,0-1 Miles,North America,44,Yes
19012,Married,Male,"80,000",3,Bachelors,Management,Yes,1,1-2 Miles,North America,56,No
25347,Single,Female,"20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
23915,Married,Male,"20,000",2,High School,Manual,Yes,2,0-1 Miles,Europe,42,No
19163,Married,Female,"70,000",4,Bachelors,Professional,Yes,2,0-1 Miles,North America,43,Yes
20970,Single,Male,"10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,Yes
26928,Single,Male,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,62,Yes
20962,Married,Female,"20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No
11555,Married,Female,"40,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,80,No
18491,Single,Female,"70,000",2,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
26305,Single,Female,"60,000",2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,36,Yes
11489,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,Yes
12389,Single,Male,"30,000",0,High School,Manual,No,1,2-5 Miles,Europe,34,No
11287,Married,Male,"70,000",5,Partial College,Professional,No,3,5-10 Miles,North America,45,No
14032,Married,Male,"70,000",2,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
14547,Married,Male,"10,000",2,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,No
23195,Single,,"50,000",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
25323,Married,Male,"40,000",2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes
22719,Single,Male,"110,000",3,Bachelors,Management,Yes,4,2-5 Miles,North America,40,Yes
24187,Single,Female,"30,000",3,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,46,Yes
24369,Married,,"80,000",5,Graduate Degree,Management,No,2,0-1 Miles,Pacific,39,No
17841,Single,Male,"30,000",0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Yes
16163,Single,Male,"60,000",2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,Yes
18423,Single,Male,"80,000",2,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
11886,Married,Female,"60,000",3,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
12716,Single,Male,"30,000",0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No
13942,Married,Male,"60,000",1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,No
28580,Married,Female,"80,000",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,40,Yes
12629,Single,Male,"20,000",1,Partial College,Manual,No,0,0-1 Miles,Europe,37,No
16895,Married,Female,"40,000",3,Partial College,Professional,No,2,1-2 Miles,North America,54,Yes
14507,Married,Male,"100,000",2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,65,No
22211,Married,Male,"60,000",0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No
13216,Married,Female,"60,000",5,Bachelors,Management,Yes,3,10+ Miles,North America,59,No
14804,Single,Female,"10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
11233,Married,Male,"70,000",4,Partial College,Professional,Yes,2,10+ Miles,North America,53,No
17269,Single,Male,"60,000",3,Bachelors,Professional,No,0,0-1 Miles,North America,47,Yes
23940,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,44,Yes
13586,Married,Male,"80,000",4,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No
21564,Single,Female,"80,000",0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,No
12821,Married,Male,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,No
26984,Married,Male,"40,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,32,Yes
19057,Married,Female,"120,000",3,Bachelors,Management,No,2,10+ Miles,Europe,52,Yes
16713,Married,Male,"40,000",2,Bachelors,Management,Yes,1,0-1 Miles,Pacific,52,Yes
27803,Single,Female,"30,000",2,Partial College,Clerical,No,0,0-1 Miles,Europe,43,No
18105,Married,Female,"60,000",2,Partial College,Professional,Yes,1,10+ Miles,North America,55,No
16751,Married,Male,"60,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,Yes
14754,Married,Male,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes
25303,Single,Male,"30,000",0,High School,Manual,Yes,1,2-5 Miles,Europe,33,Yes
12678,Single,Female,"130,000",4,High School,Management,Yes,4,0-1 Miles,Pacific,31,No
26354,Single,Male,"40,000",0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,38,Yes
25792,Single,Female,"110,000",3,Bachelors,Management,Yes,4,10+ Miles,Europe,53,No
14312,Married,Female,"60,000",1,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,No
14883,Married,Female,"30,000",1,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,Yes
20171,Married,Female,"20,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,46,Yes
19147,Married,Male,"40,000",0,Bachelors,Professional,No,1,0-1 Miles,North America,42,No
11538,Single,Female,"60,000",4,Graduate Degree,Skilled Manual,No,,0-1 Miles,North America,47,Yes
16895,Married,Female,"40,000",3,Partial College,Professional,No,2,1-2 Miles,North America,54,Yes
28609,Married,Male,"30,000",2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
18910,Single,Male,"30,000",0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
22127,Married,Male,"60,000",3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No
16614,Married,Female,"80,000",0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
16337,Married,Male,"60,000",0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
19442,Single,Male,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,37,Yes
11269,Married,Male,"130,000",2,Graduate Degree,Management,Yes,2,0-1 Miles,North America,41,No
16651,Married,Female,"120,000",2,Bachelors,Management,Yes,3,5-10 Miles,North America,62,No
15839,Single,Male,"30,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
28625,Single,Male,"40,000",2,Partial College,Clerical,No,1,1-2 Miles,North America,47,Yes
21184,Single,Male,"70,000",0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
16867,Single,Female,"130,000",1,Bachelors,Management,No,3,0-1 Miles,North America,45,Yes
25923,Single,Male,"10,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
17185,Married,Female,"170,000",4,Partial College,Professional,No,3,5-10 Miles,Europe,48,Yes
22821,Married,Female,"130,000",3,Partial College,Professional,Yes,4,0-1 Miles,Europe,52,No
19002,Married,Female,"60,000",2,Partial College,Professional,Yes,1,2-5 Miles,North America,57,Yes
23882,Single,Female,"80,000",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
28278,Married,Male,"50,000",2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No
15940,Married,Male,"100,000",4,Partial College,Professional,Yes,4,0-1 Miles,North America,40,No
24201,Married,Female,"10,000",2,High School,Manual,Yes,0,0-1 Miles,Europe,37,Yes
27740,Married,Female,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
27951,Single,Male,"80,000",4,Partial College,Professional,No,2,2-5 Miles,Europe,54,Yes
13388,Single,Male,"60,000",2,Partial College,Professional,Yes,1,10+ Miles,North America,56,No
28972,Single,Female,"60,000",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No
25792,Single,Female,"110,000",3,Bachelors,Management,Yes,4,10+ Miles,Europe,53,No
15922,Married,Male,"150,000",2,High School,Professional,Yes,4,0-1 Miles,Europe,48,No
16179,Single,Female,"80,000",5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,No
21583,Married,Female,"50,000",1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,34,Yes
14805,Single,Female,"10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
19660,Married,Male,"80,000",4,Bachelors,Management,Yes,0,0-1 Miles,North America,43,No
24119,Single,Male,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
27540,Single,Female,"70,000",0,Bachelors,Professional,No,1,0-1 Miles,North America,37,Yes
28056,Married,Male,"70,000",2,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,No
27304,Single,Female,"110,000",2,Partial College,Professional,No,3,5-10 Miles,Europe,48,No
24901,Single,Male,"110,000",0,Partial College,Management,No,3,10+ Miles,Pacific,32,Yes
13961,Married,Female,"80,000",5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
11415,Single,Male,"90,000",5,Partial College,Professional,No,2,10+ Miles,Europe,62,No
25323,Married,Male,"40,000",2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,35,Yes
18391,Single,Female,"80,000",5,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
27650,Married,Male,"70,000",4,High School,Professional,Yes,0,5-10 Miles,North America,51,No
24151,Single,Male,"20,000",1,Bachelors,Clerical,No,0,0-1 Miles,Europe,51,No
25598,Married,Female,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,36,Yes
27190,Married,Female,"40,000",3,Partial College,Clerical,Yes,1,1-2 Miles,North America,32,No
26654,Married,Female,"90,000",1,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,Yes
28918,Married,Female,"130,000",4,High School,Management,No,4,10+ Miles,Europe,58,No
14805,Single,Female,"10,000",3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
15372,Married,Male,"80,000",3,Partial College,Professional,No,2,2-5 Miles,North America,50,Yes
23672,Married,Female,"60,000",3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No
28192,Married,Female,"70,000",5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,No
22974,Married,Female,"30,000",2,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,69,No
19664,Single,Male,"100,000",3,Bachelors,Management,No,3,1-2 Miles,North America,38,No
11383,Married,Female,"30,000",3,Graduate Degree,Clerical,Yes,,0-1 Miles,Europe,46,No
12581,Single,Female,"10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,28,Yes
17964,Married,Male,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
28066,Married,Male,"80,000",2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
11890,Married,Female,"70,000",5,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,47,No
16917,Married,Male,"120,000",1,Bachelors,Management,Yes,4,0-1 Miles,North America,38,No
22496,Married,Female,"30,000",1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,42,No
15194,Single,Male,"120,000",2,Bachelors,Management,No,3,0-1 Miles,North America,39,Yes
22399,Single,Male,"10,000",0,Partial College,Manual,Yes,1,1-2 Miles,Pacific,26,Yes
19299,Married,Female,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,36,Yes
24466,Married,Female,"60,000",1,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
16122,Married,Male,"40,000",4,High School,Skilled Manual,Yes,2,0-1 Miles,North America,44,Yes
19399,Single,Male,"40,000",0,Bachelors,Professional,No,1,2-5 Miles,North America,45,No
17978,Married,Male,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
27273,Single,Male,"70,000",3,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
12558,Married,Female,"20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,No
29243,Single,Male,"110,000",1,Bachelors,Management,Yes,1,5-10 Miles,North America,43,No
14191,Married,Male,"160,000",4,Partial College,Professional,No,2,10+ Miles,Europe,55,Yes
27582,Single,Female,"90,000",2,Bachelors,Professional,No,0,0-1 Miles,Pacific,36,Yes
16179,Single,Female,"80,000",5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,No
21751,Married,Male,"60,000",3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,63,No
15629,Single,Female,"10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
15275,Married,Male,"40,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
13981,Married,Female,"10,000",5,High School,Skilled Manual,No,3,1-2 Miles,Pacific,62,No
20946,Single,Female,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No
17668,Single,Male,"30,000",2,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,Yes
13690,Single,Female,"20,000",0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,Yes
14602,Married,Female,"80,000",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
18347,Single,Female,"30,000",0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,No
22155,,Male,"20,000",2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
12253,Single,Female,"20,000",0,Partial College,Manual,Yes,0,0-1 Miles,Pacific,29,Yes
19117,Single,Female,"60,000",1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
14177,Married,Male,"80,000",5,Partial College,Professional,No,2,2-5 Miles,Europe,60,No
14926,Married,Male,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
23731,Married,Male,"60,000",2,High School,Professional,Yes,2,2-5 Miles,North America,54,Yes
27832,Single,Female,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No
17522,Married,Male,"120,000",4,Bachelors,Management,Yes,1,2-5 Miles,Pacific,47,No
16795,Married,Female,"70,000",4,Bachelors,Management,Yes,1,1-2 Miles,North America,59,No
11817,Single,Female,"70,000",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
16406,Married,Male,"40,000",0,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Yes
26248,Married,Male,"20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,52,No
13390,Married,Female,"70,000",4,Partial College,Professional,No,1,1-2 Miles,North America,56,No
27643,Single,Male,"70,000",5,Partial College,Professional,Yes,3,2-5 Miles,North America,44,No
16144,Married,Male,"70,000",1,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,46,Yes
20076,Single,Female,"10,000",2,High School,Manual,Yes,2,1-2 Miles,North America,53,Yes
27974,Single,Male,"160,000",2,High School,Management,,4,0-1 Miles,Pacific,33,Yes
11200,Married,Male,"70,000",4,Bachelors,Management,Yes,1,1-2 Miles,North America,58,No
22439,Married,Female,"30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
24738,Married,Female,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
25908,Married,Female,"60,000",0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
17864,Married,Female,"60,000",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
17848,Single,Male,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Yes
17891,Married,Female,"10,000",2,Partial College,Manual,Yes,1,0-1 Miles,Europe,50,Yes
13296,Married,Male,"110,000",1,Bachelors,Management,Yes,3,5-10 Miles,North America,45,No
13133,Single,Male,"100,000",5,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,47,Yes
22006,Married,Male,"70,000",5,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,46,No
11817,Single,Female,"70,000",4,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
19331,Single,Male,"20,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,40,No
14154,Married,Male,"30,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,35,Yes
13382,Married,Male,"70,000",5,Partial College,Professional,Yes,2,1-2 Miles,North America,57,Yes
21801,Married,Female,"70,000",4,Partial College,Professional,Yes,1,1-2 Miles,North America,55,No
27951,Single,Male,"80,000",4,Partial College,Professional,No,2,2-5 Miles,Europe,54,Yes
17482,Single,Female,"40,000",0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
21451,Married,Female,"40,000",4,High School,Professional,Yes,2,10+ Miles,North America,61,No
21306,Single,Male,"60,000",2,High School,Professional,Yes,2,5-10 Miles,North America,51,No
13287,Single,Male,"110,000",4,Bachelors,Management,Yes,4,5-10 Miles,North America,42,Yes
29120,Single,Female,"100,000",1,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,No
21713,Single,Male,"80,000",5,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No
12993,Married,Male,"60,000",2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,37,No
21752,Married,Male,"60,000",3,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,No
23449,Married,Male,"60,000",2,High School,Professional,Yes,2,5-10 Miles,North America,48,No
18560,Married,Female,"70,000",2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
21741,Married,Female,"70,000",3,Partial College,Professional,Yes,2,5-10 Miles,North America,50,Yes
29298,Single,Female,"60,000",1,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
17754,Single,Female,"30,000",3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,46,Yes
27040,Married,Male,"20,000",2,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
19618,Married,Male,"70,000",5,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,44,No
28609,Married,Male,"30,000",2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
14662,Married,Male,"60,000",1,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
11225,Married,Female,"60,000",2,Partial College,Professional,Yes,1,10+ Miles,North America,55,No
14569,Married,Male,"60,000",1,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No
13585,Married,Female,"80,000",4,Partial College,Professional,No,1,2-5 Miles,Europe,53,Yes
22227,Married,Female,"60,000",2,High School,Professional,Yes,2,5-10 Miles,North America,50,No
17048,Single,Female,"90,000",1,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,36,Yes
24725,Married,Female,"40,000",3,Partial College,Clerical,Yes,0,1-2 Miles,North America,31,No
18740,Married,Male,"80,000",5,Bachelors,Professional,No,1,0-1 Miles,Pacific,47,Yes
14347,Single,Female,"40,000",2,Bachelors,Management,Yes,2,5-10 Miles,Pacific,65,Yes
12503,Single,Female,"30,000",3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No
15465,Married,Female,"10,000",0,Partial College,Manual,No,1,0-1 Miles,Pacific,25,No
29355,Married,Female,"40,000",0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
24397,Single,Male,"120,000",2,Bachelors,Management,No,4,1-2 Miles,North America,40,No
17702,Married,Male,"10,000",1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,37,No
20977,Married,Male,"20,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,Yes
18144,Married,Female,"80,000",5,Bachelors,Management,Yes,2,2-5 Miles,Europe,61,No
28207,Married,Male,"80,000",4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,36,Yes
25065,Married,Male,"70,000",2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,48,No
16438,Married,Female,"10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,30,No
22014,Single,Male,"30,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
19299,Married,Female,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,36,Yes
28729,Single,Female,"20,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,Yes
23197,Married,Male,"50,000",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,40,No
14696,Single,Male,"10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
19856,Married,Female,"60,000",4,Bachelors,Management,Yes,2,2-5 Miles,North America,60,No
22730,Married,Male,"70,000",5,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
12774,Married,Female,"40,000",1,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
12344,Single,Female,"80,000",0,Bachelors,Professional,No,3,10+ Miles,Pacific,31,No
23704,Single,Male,"40,000",5,High School,Professional,Yes,4,10+ Miles,North America,,Yes
18858,Single,Male,"60,000",2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
25597,Single,Male,"30,000",0,Bachelors,Clerical,No,0,0-1 Miles,Europe,36,Yes
13572,Single,Male,"10,000",3,High School,Manual,Yes,,0-1 Miles,Europe,37,Yes
26597,Single,Female,"60,000",4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,No
19758,Single,Male,"60,000",0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
26341,Married,Female,"70,000",5,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,No
23893,Married,Male,"50,000",3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
27218,Married,Female,"20,000",2,Partial High School,Clerical,No,,0-1 Miles,North America,48,No
18494,Married,Male,"110,000",5,Bachelors,Management,Yes,4,2-5 Miles,Pacific,48,Yes
25293,Married,Male,"80,000",4,Bachelors,Management,Yes,0,1-2 Miles,North America,42,No
24322,Married,Female,"60,000",4,Bachelors,Skilled Manual,,2,0-1 Miles,North America,42,No
25898,Married,Female,"70,000",2,High School,Professional,Yes,2,2-5 Miles,North America,53,No
16871,Married,Female,"90,000",2,High School,Professional,Yes,1,10+ Miles,North America,51,Yes
17843,Single,Female,"10,000",0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No
26863,Single,Male,"20,000",0,High School,Manual,No,1,2-5 Miles,Europe,28,No
18172,Married,Male,"130,000",4,High School,Professional,Yes,3,0-1 Miles,Europe,55,No
29143,Single,Female,"60,000",1,Bachelors,Professional,No,1,0-1 Miles,North America,44,Yes
22707,Single,Female,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No
14177,Married,Male,"80,000",5,Partial College,Professional,No,2,2-5 Miles,Europe,60,No
15214,Single,Female,"100,000",0,Graduate Degree,Management,No,1,1-2 Miles,Pacific,39,Yes
19413,Single,Male,"60,000",3,Bachelors,Professional,No,1,0-1 Miles,North America,47,Yes
14469,Married,Female,"100,000",3,Partial College,Professional,Yes,4,1-2 Miles,North America,45,No
19389,Single,Male,"30,000",0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No
22330,Married,Male,"50,000",0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes
17882,Married,Male,"20,000",1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
26956,Single,Female,"20,000",0,Partial College,Manual,No,1,2-5 Miles,Europe,36,Yes
23158,Married,Female,"60,000",1,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
22864,Married,Male,"90,000",2,Partial College,Professional,No,0,5-10 Miles,North America,49,Yes
14633,Married,Male,"60,000",1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,No
28915,Single,Male,"80,000",5,High School,Management,Yes,3,10+ Miles,Europe,57,No
14791,Married,Female,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
25752,Single,Female,"20,000",2,Partial College,Manual,No,1,0-1 Miles,Europe,53,Yes
12100,Single,Male,"60,000",2,Bachelors,Management,Yes,0,10+ Miles,North America,57,No
25559,Single,Male,"20,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,25,Yes
24941,Married,Male,"60,000",3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
22988,Married,Female,"40,000",2,Bachelors,Management,Yes,2,5-10 Miles,Pacific,66,Yes
12472,Married,Male,"30,000",1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,39,No
17260,Married,Male,"90,000",5,Partial College,Professional,Yes,3,0-1 Miles,North America,41,No
25512,Single,Male,"20,000",0,High School,Manual,No,1,2-5 Miles,Europe,30,No
19183,Single,Male,"10,000",0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
28090,Married,Male,"40,000",0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
14927,Married,Female,"30,000",1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
15468,Married,Female,"50,000",1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,35,No
11886,Married,Female,"60,000",3,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes
24842,Single,Female,"90,000",3,High School,Professional,No,1,2-5 Miles,Europe,51,No
25693,Single,Female,"30,000",5,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
13911,Single,Female,"80,000",3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
20619,Single,Male,"80,000",0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,No
12153,Single,Female,"70,000",3,Partial College,Professional,Yes,1,5-10 Miles,North America,49,Yes
22174,Married,Male,"30,000",3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
20659,Married,Male,"70,000",3,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes
17352,Married,Male,"50,000",2,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,64,Yes
11000,Married,Male,"90,000",2,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,40,Yes
11149,Married,Male,"40,000",2,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,No
17793,Married,Female,"40,000",0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
13313,Married,Female,"120,000",1,High School,Professional,No,4,2-5 Miles,North America,45,No
29030,Married,Male,"70,000",2,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No
20870,Single,Female,"10,000",2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Yes
23217,Single,Female,"60,000",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,Yes
22743,Married,Female,"40,000",5,High School,Professional,Yes,2,10+ Miles,North America,60,No
25983,Married,Male,"70,000",0,Bachelors,Professional,No,1,0-1 Miles,North America,43,No
26879,Single,Female,"20,000",0,High School,Manual,No,1,2-5 Miles,Europe,30,No
21980,Single,Female,"60,000",1,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,44,Yes
11807,Married,Male,"70,000",3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,No
26236,Married,Female,"40,000",3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
25347,Single,Female,"20,000",3,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
27505,Single,Female,"40,000",0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
19626,Married,Male,"70,000",5,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,No
15287,Single,Female,"50,000",1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes
20919,Single,Female,"30,000",2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
29424,Married,Male,"10,000",0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No
