ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
25598,married,female,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,36.0,yes
27190,married,female,40000.0,3.0,partial college,clerical,yes,1.0,1-2 miles,north america,32.0,no
26654,married,female,90000.0,1.0,graduate degree,management,yes,0.0,0-1 miles,pacific,37.0,yes
28918,married,female,130000.0,4.0,high school,management,no,4.0,10+ miles,europe,58.0,no
15372,married,male,80000.0,3.0,partial college,professional,no,2.0,2-5 miles,north america,50.0,yes
23672,married,female,60000.0,3.0,graduate degree,management,yes,2.0,1-2 miles,north america,67.0,no
28192,married,female,70000.0,5.0,graduate degree,professional,yes,3.0,10+ miles,north america,46.0,no
22974,married,female,30000.0,2.0,partial college,clerical,yes,2.0,5-10 miles,pacific,69.0,no
11383,married,female,30000.0,3.0,graduate degree,clerical,yes,1.0,0-1 miles,europe,46.0,no
17964,married,male,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,37.0,yes
28066,married,male,80000.0,2.0,graduate degree,professional,yes,0.0,0-1 miles,north america,37.0,yes
11890,married,female,70000.0,5.0,graduate degree,professional,yes,1.0,0-1 miles,north america,47.0,no
16917,married,male,120000.0,1.0,bachelors,management,yes,4.0,0-1 miles,north america,38.0,no
22496,married,female,30000.0,1.0,bachelors,skilled manual,yes,2.0,0-1 miles,europe,42.0,no
15194,single,male,120000.0,2.0,bachelors,management,no,3.0,0-1 miles,north america,39.0,yes
22399,single,male,10000.0,0.0,partial college,manual,yes,1.0,1-2 miles,pacific,26.0,yes
19299,married,female,50000.0,0.0,graduate degree,skilled manual,yes,0.0,0-1 miles,europe,36.0,yes
24466,married,female,60000.0,1.0,partial college,skilled manual,yes,1.0,5-10 miles,pacific,46.0,yes
16122,married,male,40000.0,4.0,high school,skilled manual,yes,2.0,0-1 miles,north america,44.0,yes
19399,single,male,40000.0,0.0,bachelors,professional,no,1.0,2-5 miles,north america,45.0,no
17978,married,male,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,37.0,yes
27273,single,male,70000.0,3.0,graduate degree,professional,no,0.0,0-1 miles,north america,35.0,yes
12558,married,female,20000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,65.0,no
29243,single,male,110000.0,1.0,bachelors,management,yes,1.0,5-10 miles,north america,43.0,no
14191,married,male,160000.0,4.0,partial college,professional,no,2.0,10+ miles,europe,55.0,yes
27582,single,female,90000.0,2.0,bachelors,professional,no,0.0,0-1 miles,pacific,36.0,yes
21751,married,male,60000.0,3.0,graduate degree,management,yes,2.0,1-2 miles,north america,63.0,no
15629,single,female,10000.0,0.0,partial high school,manual,yes,2.0,1-2 miles,europe,34.0,no
15275,married,male,40000.0,0.0,partial college,skilled manual,yes,1.0,5-10 miles,north america,29.0,no
13981,married,female,10000.0,5.0,high school,skilled manual,no,3.0,1-2 miles,pacific,62.0,no
17668,single,male,30000.0,2.0,high school,skilled manual,yes,2.0,1-2 miles,north america,50.0,yes
13690,single,female,20000.0,0.0,partial high school,manual,no,2.0,1-2 miles,europe,34.0,yes
14602,married,female,80000.0,3.0,graduate degree,professional,yes,0.0,0-1 miles,north america,36.0,yes
18347,single,female,30000.0,0.0,partial college,skilled manual,no,1.0,1-2 miles,north america,31.0,no
22155,married,male,20000.0,2.0,partial high school,clerical,yes,2.0,5-10 miles,pacific,58.0,no
12253,single,female,20000.0,0.0,partial college,manual,yes,0.0,0-1 miles,pacific,29.0,yes
14177,married,male,80000.0,5.0,partial college,professional,no,2.0,2-5 miles,europe,60.0,no
14926,married,male,30000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,38.0,yes
27832,single,female,30000.0,0.0,partial college,clerical,no,1.0,2-5 miles,europe,30.0,no
16795,married,female,70000.0,4.0,bachelors,management,yes,1.0,1-2 miles,north america,59.0,no
16406,married,male,40000.0,0.0,bachelors,clerical,no,0.0,0-1 miles,europe,38.0,yes
13390,married,female,70000.0,4.0,partial college,professional,no,1.0,1-2 miles,north america,56.0,no
16144,married,male,70000.0,1.0,graduate degree,professional,yes,1.0,0-1 miles,north america,46.0,yes
20076,single,female,10000.0,2.0,high school,manual,yes,2.0,1-2 miles,north america,53.0,yes
27974,single,male,160000.0,2.0,high school,management,yes,4.0,0-1 miles,pacific,33.0,yes
11200,married,male,70000.0,4.0,bachelors,management,yes,1.0,1-2 miles,north america,58.0,no
22439,married,female,30000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,37.0,yes
24738,married,female,40000.0,1.0,partial college,clerical,yes,1.0,1-2 miles,north america,51.0,yes
25908,married,female,60000.0,0.0,partial college,skilled manual,no,1.0,1-2 miles,north america,27.0,no
17864,married,female,60000.0,1.0,partial college,skilled manual,yes,1.0,2-5 miles,north america,46.0,yes
17848,single,male,30000.0,0.0,partial college,clerical,no,1.0,2-5 miles,europe,31.0,yes
17891,married,female,10000.0,2.0,partial college,manual,yes,1.0,0-1 miles,europe,50.0,yes
13296,married,male,110000.0,1.0,bachelors,management,yes,3.0,5-10 miles,north america,45.0,no
13133,single,male,100000.0,5.0,bachelors,professional,yes,1.0,5-10 miles,pacific,47.0,yes
22006,married,male,70000.0,5.0,partial college,skilled manual,yes,3.0,5-10 miles,pacific,46.0,no
19331,single,male,20000.0,2.0,high school,manual,yes,1.0,0-1 miles,europe,40.0,no
14154,married,male,30000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,35.0,yes
13382,married,male,70000.0,5.0,partial college,professional,yes,2.0,1-2 miles,north america,57.0,yes
21801,married,female,70000.0,4.0,partial college,professional,yes,1.0,1-2 miles,north america,55.0,no
21306,single,male,60000.0,2.0,high school,professional,yes,2.0,5-10 miles,north america,51.0,no
29120,single,female,100000.0,1.0,bachelors,management,yes,4.0,2-5 miles,pacific,48.0,no
21713,single,male,80000.0,5.0,graduate degree,skilled manual,no,0.0,0-1 miles,north america,47.0,no
12993,married,male,60000.0,2.0,bachelors,professional,yes,1.0,2-5 miles,pacific,37.0,no
21752,married,male,60000.0,3.0,graduate degree,management,yes,2.0,10+ miles,north america,64.0,no
23449,married,male,60000.0,2.0,high school,professional,yes,2.0,5-10 miles,north america,48.0,no
18560,married,female,70000.0,2.0,graduate degree,professional,yes,0.0,2-5 miles,north america,34.0,yes
21741,married,female,70000.0,3.0,partial college,professional,yes,2.0,5-10 miles,north america,50.0,yes
17754,single,female,30000.0,3.0,bachelors,clerical,yes,0.0,0-1 miles,europe,46.0,yes
14662,married,male,60000.0,1.0,bachelors,professional,yes,1.0,0-1 miles,north america,48.0,yes
13585,married,female,80000.0,4.0,partial college,professional,no,1.0,2-5 miles,europe,53.0,yes
22227,married,female,60000.0,2.0,high school,professional,yes,2.0,5-10 miles,north america,50.0,no
24725,married,female,40000.0,3.0,partial college,clerical,yes,0.0,1-2 miles,north america,31.0,no
14347,single,female,40000.0,2.0,bachelors,management,yes,2.0,5-10 miles,pacific,65.0,yes
12503,single,female,30000.0,3.0,partial college,clerical,yes,2.0,0-1 miles,europe,27.0,no
29355,married,female,40000.0,0.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,37.0,yes
24397,single,male,120000.0,2.0,bachelors,management,no,4.0,1-2 miles,north america,40.0,no
20977,married,male,20000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,64.0,yes
18144,married,female,80000.0,5.0,bachelors,management,yes,2.0,2-5 miles,europe,61.0,no
28207,married,male,80000.0,4.0,graduate degree,management,yes,1.0,0-1 miles,pacific,36.0,yes
25065,married,male,70000.0,2.0,partial high school,skilled manual,yes,2.0,5-10 miles,north america,48.0,no
16438,married,female,10000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,30.0,no
22014,single,male,30000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,26.0,no
28729,single,female,20000.0,0.0,partial high school,manual,yes,2.0,1-2 miles,europe,26.0,yes
23197,married,male,50000.0,3.0,bachelors,skilled manual,yes,2.0,2-5 miles,north america,40.0,no
14696,single,male,10000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,34.0,no
19856,married,female,60000.0,4.0,bachelors,management,yes,2.0,2-5 miles,north america,60.0,no
22730,married,male,70000.0,5.0,bachelors,management,yes,2.0,10+ miles,north america,63.0,no
23704,single,male,40000.0,5.0,high school,professional,yes,4.0,10+ miles,north america,43.0,yes
18858,single,male,60000.0,2.0,partial high school,skilled manual,yes,2.0,5-10 miles,north america,52.0,yes
13572,single,male,10000.0,3.0,high school,manual,yes,1.0,0-1 miles,europe,37.0,yes
26597,single,female,60000.0,4.0,bachelors,skilled manual,no,2.0,0-1 miles,north america,42.0,no
26341,married,female,70000.0,5.0,graduate degree,professional,yes,2.0,0-1 miles,north america,37.0,no
27218,married,female,20000.0,2.0,partial high school,clerical,no,1.0,0-1 miles,north america,48.0,no
18494,married,male,110000.0,5.0,bachelors,management,yes,4.0,2-5 miles,pacific,48.0,yes
25293,married,male,80000.0,4.0,bachelors,management,yes,0.0,1-2 miles,north america,42.0,no
24322,married,female,60000.0,4.0,bachelors,skilled manual,yes,2.0,0-1 miles,north america,42.0,no
25898,married,female,70000.0,2.0,high school,professional,yes,2.0,2-5 miles,north america,53.0,no
16871,married,female,90000.0,2.0,high school,professional,yes,1.0,10+ miles,north america,51.0,yes
17843,single,female,10000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,32.0,no
26863,single,male,20000.0,0.0,high school,manual,no,1.0,2-5 miles,europe,28.0,no
18172,married,male,130000.0,4.0,high school,professional,yes,3.0,0-1 miles,europe,55.0,no
29143,single,female,60000.0,1.0,bachelors,professional,no,1.0,0-1 miles,north america,44.0,yes
15214,single,female,100000.0,0.0,graduate degree,management,no,1.0,1-2 miles,pacific,39.0,yes
19413,single,male,60000.0,3.0,bachelors,professional,no,1.0,0-1 miles,north america,47.0,yes
14469,married,female,100000.0,3.0,partial college,professional,yes,4.0,1-2 miles,north america,45.0,no
19389,single,male,30000.0,0.0,partial college,clerical,no,1.0,2-5 miles,europe,28.0,no
17882,married,male,20000.0,1.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,44.0,no
26956,single,female,20000.0,0.0,partial college,manual,no,1.0,2-5 miles,europe,36.0,yes
23158,married,female,60000.0,1.0,graduate degree,professional,no,0.0,0-1 miles,north america,35.0,yes
14633,married,male,60000.0,1.0,partial college,skilled manual,yes,1.0,2-5 miles,north america,44.0,no
28915,single,male,80000.0,5.0,high school,management,yes,3.0,10+ miles,europe,57.0,no
14791,married,female,40000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,39.0,yes
25752,single,female,20000.0,2.0,partial college,manual,no,1.0,0-1 miles,europe,53.0,yes
12100,single,male,60000.0,2.0,bachelors,management,yes,0.0,10+ miles,north america,57.0,no
24941,married,male,60000.0,3.0,bachelors,management,yes,2.0,10+ miles,north america,66.0,no
22988,married,female,40000.0,2.0,bachelors,management,yes,2.0,5-10 miles,pacific,66.0,yes
12472,married,male,30000.0,1.0,bachelors,clerical,yes,1.0,2-5 miles,europe,39.0,no
17260,married,male,90000.0,5.0,partial college,professional,yes,3.0,0-1 miles,north america,41.0,no
25512,single,male,20000.0,0.0,high school,manual,no,1.0,2-5 miles,europe,30.0,no
28090,married,male,40000.0,0.0,partial college,skilled manual,yes,1.0,5-10 miles,north america,27.0,no
14927,married,female,30000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,37.0,yes
15468,married,female,50000.0,1.0,bachelors,skilled manual,yes,1.0,0-1 miles,north america,35.0,no
24842,single,female,90000.0,3.0,high school,professional,no,1.0,2-5 miles,europe,51.0,no
25693,single,female,30000.0,5.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,44.0,yes
20619,single,male,80000.0,0.0,bachelors,professional,no,4.0,10+ miles,pacific,35.0,no
12153,single,female,70000.0,3.0,partial college,professional,yes,1.0,5-10 miles,north america,49.0,yes
22174,married,male,30000.0,3.0,high school,skilled manual,yes,2.0,5-10 miles,pacific,54.0,yes
20659,married,male,70000.0,3.0,graduate degree,professional,yes,0.0,0-1 miles,north america,35.0,yes
17352,married,male,50000.0,2.0,graduate degree,management,yes,1.0,5-10 miles,pacific,64.0,yes
11000,married,male,90000.0,2.0,bachelors,professional,yes,0.0,1-2 miles,pacific,40.0,yes
11149,married,male,40000.0,2.0,bachelors,management,yes,2.0,0-1 miles,pacific,65.0,no
17793,married,female,40000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,38.0,yes
13313,married,female,120000.0,1.0,high school,professional,no,4.0,2-5 miles,north america,45.0,no
29030,married,male,70000.0,2.0,partial high school,skilled manual,yes,2.0,10+ miles,north america,54.0,no
23217,single,female,60000.0,3.0,graduate degree,professional,yes,0.0,2-5 miles,north america,43.0,yes
22743,married,female,40000.0,5.0,high school,professional,yes,2.0,10+ miles,north america,60.0,no
25983,married,male,70000.0,0.0,bachelors,professional,no,1.0,0-1 miles,north america,43.0,no
26879,single,female,20000.0,0.0,high school,manual,no,1.0,2-5 miles,europe,30.0,no
21980,single,female,60000.0,1.0,bachelors,professional,yes,1.0,5-10 miles,pacific,44.0,yes
11807,married,male,70000.0,3.0,graduate degree,professional,yes,0.0,2-5 miles,north america,34.0,no
26236,married,female,40000.0,3.0,partial college,clerical,yes,1.0,0-1 miles,north america,31.0,no
19626,married,male,70000.0,5.0,partial college,skilled manual,yes,3.0,5-10 miles,pacific,45.0,no
20919,single,female,30000.0,2.0,partial college,clerical,yes,2.0,0-1 miles,europe,42.0,no
18052,married,female,60000.0,1.0,partial college,skilled manual,yes,1.0,0-1 miles,north america,45.0,yes
18140,married,male,130000.0,3.0,partial college,professional,no,3.0,5-10 miles,europe,51.0,yes
13073,married,female,60000.0,0.0,partial college,professional,yes,2.0,5-10 miles,north america,30.0,no
18151,single,male,80000.0,5.0,partial college,professional,no,2.0,10+ miles,europe,59.0,no
29037,married,male,60000.0,0.0,graduate degree,professional,no,0.0,0-1 miles,north america,39.0,no
19255,single,male,10000.0,2.0,partial college,manual,yes,1.0,0-1 miles,europe,51.0,yes
22930,married,male,90000.0,4.0,bachelors,professional,yes,0.0,1-2 miles,pacific,38.0,yes
16145,single,female,70000.0,5.0,graduate degree,professional,yes,3.0,10+ miles,north america,46.0,yes
12957,single,female,70000.0,1.0,bachelors,professional,no,1.0,0-1 miles,north america,44.0,no
12833,single,female,20000.0,3.0,high school,manual,yes,1.0,0-1 miles,europe,42.0,yes
25394,married,male,60000.0,1.0,graduate degree,professional,yes,0.0,2-5 miles,north america,34.0,yes
20196,married,male,60000.0,1.0,partial college,skilled manual,yes,1.0,2-5 miles,north america,45.0,yes
24121,single,female,30000.0,0.0,partial college,clerical,no,1.0,0-1 miles,europe,29.0,yes
27184,single,male,40000.0,2.0,partial college,clerical,no,1.0,0-1 miles,europe,34.0,no
19543,married,male,70000.0,5.0,graduate degree,professional,no,3.0,10+ miles,north america,47.0,no
20797,married,female,10000.0,1.0,bachelors,manual,yes,0.0,0-1 miles,europe,48.0,no
24979,married,female,60000.0,2.0,partial college,professional,yes,2.0,2-5 miles,north america,57.0,yes
29447,single,female,10000.0,2.0,bachelors,clerical,no,1.0,2-5 miles,europe,68.0,no
24898,single,female,80000.0,0.0,bachelors,professional,yes,3.0,10+ miles,pacific,32.0,no
26012,married,male,80000.0,1.0,partial college,skilled manual,yes,1.0,2-5 miles,north america,48.0,yes
17230,married,male,80000.0,0.0,bachelors,professional,yes,3.0,10+ miles,pacific,30.0,no
23963,married,male,10000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,33.0,no
12192,single,female,60000.0,2.0,partial high school,skilled manual,no,2.0,1-2 miles,north america,51.0,no
27165,single,male,20000.0,0.0,partial high school,manual,no,2.0,0-1 miles,europe,34.0,no
20698,married,male,60000.0,4.0,bachelors,skilled manual,yes,3.0,5-10 miles,north america,42.0,no
20417,married,male,30000.0,3.0,partial college,clerical,no,2.0,5-10 miles,pacific,56.0,no
15657,married,male,30000.0,3.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,46.0,yes
19487,married,male,30000.0,2.0,partial college,clerical,no,2.0,0-1 miles,europe,42.0,no
27198,single,female,80000.0,0.0,graduate degree,skilled manual,no,0.0,0-1 miles,north america,40.0,no
18976,single,male,40000.0,4.0,high school,professional,yes,2.0,10+ miles,north america,62.0,yes
15532,single,male,60000.0,4.0,bachelors,professional,yes,2.0,2-5 miles,north america,43.0,yes
19482,married,male,30000.0,1.0,partial college,clerical,yes,1.0,0-1 miles,europe,44.0,yes
12882,married,male,50000.0,1.0,graduate degree,skilled manual,yes,0.0,0-1 miles,north america,33.0,yes
14657,married,male,80000.0,1.0,partial college,skilled manual,no,1.0,0-1 miles,north america,47.0,yes
16890,married,male,60000.0,3.0,partial high school,skilled manual,yes,2.0,5-10 miles,north america,52.0,yes
16675,single,female,160000.0,0.0,graduate degree,management,no,3.0,0-1 miles,pacific,47.0,yes
11219,married,male,60000.0,2.0,high school,professional,yes,2.0,10+ miles,north america,55.0,no
19223,married,female,30000.0,2.0,high school,skilled manual,yes,2.0,1-2 miles,north america,48.0,no
19280,married,male,60000.0,2.0,partial college,manual,yes,1.0,0-1 miles,europe,43.0,yes
25458,married,male,20000.0,1.0,high school,manual,no,1.0,1-2 miles,europe,40.0,yes
16217,single,female,60000.0,0.0,graduate degree,skilled manual,yes,0.0,0-1 miles,north america,39.0,no
17894,married,female,20000.0,1.0,bachelors,clerical,yes,0.0,0-1 miles,europe,50.0,yes
26625,single,female,60000.0,0.0,graduate degree,professional,yes,1.0,2-5 miles,north america,38.0,yes
25184,single,male,110000.0,1.0,partial college,professional,yes,4.0,5-10 miles,north america,45.0,yes
11147,married,male,60000.0,2.0,graduate degree,management,yes,1.0,0-1 miles,pacific,67.0,yes
11540,single,male,60000.0,4.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,47.0,yes
15292,single,female,60000.0,1.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,35.0,no
15982,married,male,110000.0,5.0,partial college,professional,yes,4.0,2-5 miles,north america,46.0,no
11801,married,male,60000.0,1.0,graduate degree,professional,yes,0.0,2-5 miles,north america,36.0,no
13920,single,female,50000.0,4.0,bachelors,skilled manual,yes,2.0,0-1 miles,north america,42.0,no
18577,married,female,60000.0,0.0,graduate degree,professional,yes,0.0,0-1 miles,north america,40.0,no
14278,married,female,130000.0,0.0,graduate degree,management,yes,1.0,10+ miles,pacific,48.0,no
23479,single,male,90000.0,0.0,partial college,professional,no,2.0,0-1 miles,north america,43.0,yes
17654,single,female,40000.0,3.0,partial college,clerical,yes,1.0,1-2 miles,north america,30.0,yes
19675,married,male,20000.0,4.0,high school,skilled manual,yes,2.0,5-10 miles,pacific,60.0,no
11378,single,female,10000.0,1.0,high school,manual,no,1.0,2-5 miles,europe,46.0,yes
14608,married,male,50000.0,4.0,bachelors,skilled manual,yes,3.0,10+ miles,north america,42.0,no
24857,married,female,130000.0,3.0,high school,professional,yes,4.0,0-1 miles,europe,52.0,no
18891,married,female,40000.0,0.0,partial college,skilled manual,yes,2.0,5-10 miles,north america,28.0,no
24061,married,male,10000.0,4.0,partial high school,manual,yes,1.0,0-1 miles,europe,40.0,yes
27969,married,male,80000.0,0.0,bachelors,professional,yes,2.0,10+ miles,pacific,29.0,yes
20504,married,female,40000.0,5.0,high school,professional,no,2.0,2-5 miles,north america,60.0,no
28031,single,female,70000.0,2.0,bachelors,management,no,1.0,2-5 miles,north america,59.0,yes
27585,married,female,90000.0,2.0,bachelors,professional,no,0.0,0-1 miles,pacific,36.0,yes
21417,single,female,60000.0,0.0,partial college,professional,no,2.0,1-2 miles,north america,32.0,yes
24943,married,male,60000.0,3.0,bachelors,management,yes,2.0,10+ miles,north america,66.0,no
20711,married,female,40000.0,1.0,bachelors,skilled manual,yes,0.0,1-2 miles,europe,32.0,yes
14887,married,female,30000.0,1.0,high school,clerical,yes,1.0,5-10 miles,north america,52.0,no
15822,married,male,40000.0,2.0,bachelors,management,yes,2.0,0-1 miles,pacific,67.0,no
19461,single,female,10000.0,4.0,partial high school,manual,yes,2.0,0-1 miles,europe,40.0,no
12332,married,male,90000.0,4.0,high school,management,yes,3.0,5-10 miles,europe,58.0,yes
11745,married,female,60000.0,1.0,bachelors,professional,yes,1.0,0-1 miles,north america,47.0,yes
21094,single,female,30000.0,2.0,partial college,clerical,yes,2.0,0-1 miles,europe,42.0,no
25405,married,male,70000.0,2.0,bachelors,skilled manual,yes,1.0,2-5 miles,north america,38.0,yes
17657,married,male,40000.0,4.0,partial college,clerical,no,0.0,0-1 miles,north america,30.0,no
21560,married,male,120000.0,0.0,partial high school,professional,yes,4.0,10+ miles,pacific,32.0,yes
20361,married,male,50000.0,2.0,graduate degree,management,yes,2.0,5-10 miles,north america,69.0,no
14493,single,female,70000.0,3.0,graduate degree,management,no,2.0,1-2 miles,north america,53.0,no
15862,single,female,50000.0,0.0,graduate degree,skilled manual,yes,0.0,1-2 miles,north america,33.0,yes
28667,single,male,70000.0,2.0,bachelors,skilled manual,no,1.0,0-1 miles,north america,37.0,yes
12964,married,male,70000.0,1.0,partial college,skilled manual,yes,1.0,0-1 miles,north america,44.0,no
15758,married,male,130000.0,0.0,graduate degree,management,yes,0.0,5-10 miles,pacific,48.0,no
22971,single,female,30000.0,0.0,high school,skilled manual,no,2.0,0-1 miles,north america,25.0,yes
21365,married,female,10000.0,2.0,partial high school,clerical,yes,2.0,5-10 miles,pacific,58.0,no
11585,married,female,40000.0,1.0,bachelors,skilled manual,yes,0.0,0-1 miles,europe,41.0,no
12507,married,male,30000.0,1.0,partial college,clerical,yes,1.0,0-1 miles,europe,43.0,no
12496,married,female,40000.0,1.0,bachelors,skilled manual,yes,0.0,0-1 miles,europe,42.0,no
28521,single,male,40000.0,0.0,graduate degree,clerical,no,0.0,0-1 miles,europe,36.0,yes
18069,married,male,70000.0,5.0,bachelors,management,yes,4.0,10+ miles,north america,60.0,no
15665,married,female,30000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,47.0,yes
15682,single,female,80000.0,5.0,bachelors,management,yes,2.0,10+ miles,europe,62.0,no
28815,married,female,50000.0,1.0,graduate degree,skilled manual,yes,0.0,0-1 miles,north america,35.0,no
13662,single,male,20000.0,0.0,partial high school,manual,yes,2.0,1-2 miles,europe,31.0,yes
12291,single,male,90000.0,5.0,partial college,professional,no,2.0,2-5 miles,europe,62.0,yes
14517,married,female,20000.0,3.0,high school,skilled manual,no,2.0,1-2 miles,pacific,62.0,no
14669,married,female,80000.0,4.0,graduate degree,management,yes,1.0,0-1 miles,pacific,36.0,no
14432,single,male,90000.0,4.0,graduate degree,management,yes,1.0,5-10 miles,north america,73.0,no
19741,single,female,80000.0,4.0,graduate degree,management,yes,2.0,5-10 miles,north america,65.0,no
27731,married,male,40000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,27.0,no
20505,married,female,40000.0,5.0,high school,professional,no,2.0,10+ miles,north america,61.0,no
16725,married,male,30000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,26.0,no
20370,married,male,70000.0,3.0,partial high school,skilled manual,yes,2.0,5-10 miles,north america,52.0,no
25872,single,female,70000.0,2.0,bachelors,management,no,1.0,2-5 miles,north america,58.0,yes
19273,married,female,20000.0,2.0,partial college,manual,yes,0.0,0-1 miles,europe,63.0,no
20994,married,female,20000.0,0.0,bachelors,clerical,no,0.0,0-1 miles,pacific,26.0,yes
16007,married,female,90000.0,5.0,bachelors,management,yes,2.0,1-2 miles,north america,66.0,yes
28102,married,male,20000.0,4.0,high school,skilled manual,yes,2.0,5-10 miles,pacific,58.0,yes
22050,single,male,90000.0,4.0,bachelors,management,yes,1.0,1-2 miles,north america,38.0,yes
11139,single,female,30000.0,2.0,partial college,clerical,no,2.0,5-10 miles,pacific,67.0,no
22918,single,male,80000.0,5.0,graduate degree,management,yes,3.0,0-1 miles,pacific,43.0,no
14284,single,male,60000.0,0.0,partial college,professional,no,2.0,1-2 miles,north america,32.0,yes
12808,married,male,40000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,europe,38.0,yes
15030,married,male,20000.0,0.0,bachelors,clerical,yes,0.0,0-1 miles,pacific,26.0,yes
15799,married,female,90000.0,1.0,bachelors,professional,yes,1.0,2-5 miles,pacific,47.0,yes
20528,married,male,40000.0,2.0,partial high school,skilled manual,yes,2.0,2-5 miles,north america,55.0,no
12195,single,female,70000.0,3.0,graduate degree,management,yes,2.0,1-2 miles,north america,52.0,no
18545,married,male,40000.0,4.0,high school,professional,no,2.0,10+ miles,north america,61.0,yes
24305,single,male,100000.0,1.0,bachelors,management,no,3.0,0-1 miles,pacific,46.0,yes
15272,single,male,40000.0,0.0,high school,skilled manual,no,2.0,1-2 miles,north america,30.0,no
11143,married,male,40000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,29.0,no
20535,married,female,70000.0,4.0,partial college,professional,yes,1.0,10+ miles,north america,56.0,no
15752,married,male,80000.0,2.0,high school,skilled manual,no,2.0,1-2 miles,pacific,50.0,yes
17191,single,male,130000.0,3.0,partial college,professional,no,3.0,0-1 miles,europe,51.0,yes
12284,married,female,30000.0,0.0,bachelors,clerical,no,0.0,0-1 miles,europe,36.0,yes
20678,single,female,60000.0,3.0,bachelors,skilled manual,yes,1.0,2-5 miles,north america,40.0,yes
11644,single,male,40000.0,2.0,bachelors,skilled manual,yes,0.0,2-5 miles,north america,36.0,no
21266,single,female,80000.0,0.0,bachelors,management,yes,1.0,1-2 miles,north america,34.0,yes
19884,married,male,60000.0,2.0,high school,professional,yes,2.0,2-5 miles,north america,55.0,yes
13714,married,female,20000.0,2.0,high school,manual,no,2.0,1-2 miles,north america,53.0,yes
27074,married,female,70000.0,1.0,graduate degree,skilled manual,yes,0.0,0-1 miles,north america,35.0,yes
20339,married,female,130000.0,1.0,bachelors,management,yes,4.0,2-5 miles,north america,44.0,yes
26327,married,male,70000.0,4.0,graduate degree,professional,yes,0.0,2-5 miles,north america,36.0,yes
28004,married,female,60000.0,3.0,bachelors,management,yes,2.0,10+ miles,north america,66.0,no
29231,single,male,80000.0,4.0,partial college,professional,no,2.0,0-1 miles,north america,43.0,no
12731,single,male,30000.0,0.0,high school,manual,no,1.0,1-2 miles,europe,32.0,no
12666,single,male,60000.0,0.0,bachelors,professional,no,4.0,2-5 miles,pacific,31.0,no
26757,single,male,90000.0,1.0,bachelors,professional,yes,1.0,2-5 miles,pacific,47.0,yes
14077,single,male,30000.0,0.0,high school,skilled manual,yes,2.0,5-10 miles,north america,30.0,no
28380,single,female,10000.0,5.0,partial high school,manual,no,2.0,0-1 miles,europe,41.0,no
25555,married,female,10000.0,0.0,partial college,manual,no,1.0,0-1 miles,pacific,26.0,yes
11047,married,female,30000.0,3.0,high school,skilled manual,no,2.0,1-2 miles,pacific,56.0,yes
13314,married,male,120000.0,1.0,high school,professional,yes,4.0,5-10 miles,north america,46.0,yes
22931,married,male,100000.0,5.0,graduate degree,management,no,1.0,1-2 miles,pacific,78.0,yes
13066,single,male,30000.0,0.0,high school,skilled manual,no,2.0,1-2 miles,north america,31.0,yes
20310,single,male,60000.0,0.0,partial college,skilled manual,yes,1.0,5-10 miles,north america,27.0,yes
15450,married,male,10000.0,1.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,70.0,no
24381,single,male,70000.0,0.0,bachelors,professional,yes,1.0,5-10 miles,pacific,41.0,yes
16209,single,female,50000.0,0.0,graduate degree,skilled manual,yes,1.0,1-2 miles,europe,36.0,no
21738,married,male,20000.0,1.0,graduate degree,clerical,yes,0.0,0-1 miles,europe,43.0,no
12922,single,female,60000.0,3.0,bachelors,skilled manual,yes,0.0,2-5 miles,north america,40.0,yes
